timestamp_iso,device,device_id,ip,power_W,voltage_V,current_A
2026-03-28 14:52:02.913,computer,sm_pc,192.168.1.141,478.5,233.1,2.104
2026-03-28 14:53:02.960,computer,sm_pc,192.168.1.141,477.4,233.8,2.095
2026-03-28 14:54:03.031,computer,sm_pc,192.168.1.141,211.6,233.7,0.957
2026-03-28 14:55:03.090,computer,sm_pc,192.168.1.141,475.7,234.1,2.085
2026-03-28 14:56:03.137,computer,sm_pc,192.168.1.141,477.9,232.6,2.108
2026-03-28 14:57:03.193,computer,sm_pc,192.168.1.141,477.0,231.9,2.111
2026-03-28 14:58:03.251,computer,sm_pc,192.168.1.141,477.1,233.9,2.091
2026-03-28 14:59:03.316,computer,sm_pc,192.168.1.141,218.8,233.0,0.991
2026-03-28 15:00:03.355,computer,sm_pc,192.168.1.141,206.1,235.5,0.929
2026-03-28 15:01:03.406,computer,sm_pc,192.168.1.141,476.0,234.7,2.089
2026-03-28 15:02:03.462,computer,sm_pc,192.168.1.141,477.2,233.5,2.09
2026-03-28 15:03:03.504,computer,sm_pc,192.168.1.141,479.0,235.1,2.084
2026-03-28 15:04:03.547,computer,sm_pc,192.168.1.141,219.9,235.1,1.0
2026-03-28 15:05:03.602,computer,sm_pc,192.168.1.141,206.5,234.4,0.996
2026-03-28 15:06:03.666,computer,sm_pc,192.168.1.141,470.9,233.9,2.088
2026-03-28 15:07:03.704,computer,sm_pc,192.168.1.141,479.0,234.0,2.101
2026-03-28 15:08:03.766,computer,sm_pc,192.168.1.141,479.5,233.6,2.149
2026-03-28 15:09:03.812,computer,sm_pc,192.168.1.141,208.9,233.0,0.959
2026-03-28 15:10:03.881,computer,sm_pc,192.168.1.141,469.7,232.8,2.06
2026-03-28 15:11:03.934,computer,sm_pc,192.168.1.141,477.0,234.1,2.082
2026-03-28 15:12:03.978,computer,sm_pc,192.168.1.141,474.9,233.6,2.086
2026-03-28 15:13:04.025,computer,sm_pc,192.168.1.141,476.4,233.3,2.091
2026-03-28 15:14:04.077,computer,sm_pc,192.168.1.141,192.9,233.6,0.897
2026-03-28 15:15:04.133,computer,sm_pc,192.168.1.141,471.2,232.1,2.089
2026-03-28 15:16:04.193,computer,sm_pc,192.168.1.141,481.5,232.3,2.115
2026-03-28 15:17:04.239,computer,sm_pc,192.168.1.141,499.4,232.8,1.201
2026-03-28 15:18:04.305,computer,sm_pc,192.168.1.141,479.5,232.9,2.122
2026-03-28 15:19:04.362,computer,sm_pc,192.168.1.141,221.5,234.5,0.997
2026-03-28 15:20:04.422,computer,sm_pc,192.168.1.141,483.9,233.2,2.127
2026-03-28 15:21:04.476,computer,sm_pc,192.168.1.141,477.3,233.7,2.096
2026-03-28 15:22:04.519,computer,sm_pc,192.168.1.141,222.4,234.6,1.0
2026-03-28 15:23:04.559,computer,sm_pc,192.168.1.141,473.9,233.6,2.084
2026-03-28 15:24:04.612,computer,sm_pc,192.168.1.141,479.5,234.0,2.103
2026-03-28 15:25:04.651,computer,sm_pc,192.168.1.141,475.8,233.4,2.086
2026-03-28 15:26:04.713,computer,sm_pc,192.168.1.141,476.1,234.7,2.083
2026-03-28 15:27:04.781,computer,sm_pc,192.168.1.141,206.7,235.8,0.931
2026-03-28 15:28:04.836,computer,sm_pc,192.168.1.141,481.9,233.9,2.114
2026-03-28 15:29:04.903,computer,sm_pc,192.168.1.141,474.7,235.2,2.073
2026-03-28 15:30:04.960,computer,sm_pc,192.168.1.141,479.4,235.1,2.092
2026-03-28 15:31:05.020,computer,sm_pc,192.168.1.141,483.0,234.4,2.115
2026-03-28 15:32:05.076,computer,sm_pc,192.168.1.141,167.9,234.5,0.773
2026-03-28 15:33:05.137,computer,sm_pc,192.168.1.141,179.5,234.4,0.822
2026-03-28 15:34:05.197,computer,sm_pc,192.168.1.141,200.0,233.5,0.915
2026-03-28 15:35:05.254,computer,sm_pc,192.168.1.141,199.7,233.6,0.91
2026-03-28 15:36:05.316,computer,sm_pc,192.168.1.141,171.0,231.1,0.793
2026-03-28 15:37:05.376,computer,sm_pc,192.168.1.141,173.4,235.0,0.793
2026-03-28 15:38:05.431,computer,sm_pc,192.168.1.141,181.3,235.4,0.802
2026-03-28 15:39:05.500,computer,sm_pc,192.168.1.141,170.2,235.5,0.782
2026-03-28 15:40:05.551,computer,sm_pc,192.168.1.141,169.1,235.4,0.768
2026-03-28 15:41:05.601,computer,sm_pc,192.168.1.141,183.1,234.3,0.802
2026-03-28 15:42:05.654,computer,sm_pc,192.168.1.141,174.3,234.2,0.816
2026-03-28 15:43:05.715,computer,sm_pc,192.168.1.141,128.3,233.7,0.804
2026-03-28 15:44:05.768,computer,sm_pc,192.168.1.141,142.8,232.9,0.799
2026-03-28 15:45:05.826,computer,sm_pc,192.168.1.141,182.2,232.4,0.848
2026-03-28 15:46:05.879,computer,sm_pc,192.168.1.141,178.5,232.0,0.807
2026-03-28 15:47:05.930,computer,sm_pc,192.168.1.141,174.5,231.8,0.811
2026-03-28 15:48:05.995,computer,sm_pc,192.168.1.141,176.3,231.7,0.771
2026-03-28 15:49:06.050,computer,sm_pc,192.168.1.141,166.5,229.9,0.775
2026-03-28 15:50:06.117,computer,sm_pc,192.168.1.141,175.4,230.5,0.809
2026-03-28 15:51:06.172,computer,sm_pc,192.168.1.141,166.1,230.3,0.788
2026-03-28 15:52:06.224,computer,sm_pc,192.168.1.141,174.2,232.0,0.806
2026-03-28 15:53:06.282,computer,sm_pc,192.168.1.141,167.9,231.8,0.778
2026-03-28 15:54:06.349,computer,sm_pc,192.168.1.141,168.4,232.7,0.779
2026-03-28 15:55:06.404,computer,sm_pc,192.168.1.141,169.8,233.0,0.785
2026-03-28 15:56:06.459,computer,sm_pc,192.168.1.141,177.4,233.8,0.814
2026-03-28 15:57:06.508,computer,sm_pc,192.168.1.141,178.5,233.5,0.82
2026-03-28 15:58:06.572,computer,sm_pc,192.168.1.141,167.0,234.0,0.77
2026-03-28 15:59:06.634,computer,sm_pc,192.168.1.141,179.1,233.3,0.824
2026-03-28 16:00:06.697,computer,sm_pc,192.168.1.141,178.9,234.7,0.818
2026-03-28 16:01:06.775,computer,sm_pc,192.168.1.141,168.3,233.6,0.776
2026-03-28 16:02:06.841,computer,sm_pc,192.168.1.141,174.4,233.1,0.804
2026-03-28 16:03:06.899,computer,sm_pc,192.168.1.141,174.4,233.8,0.801
2026-03-28 16:04:06.960,computer,sm_pc,192.168.1.141,174.0,233.1,0.801
2026-03-28 16:05:07.025,computer,sm_pc,192.168.1.141,173.3,233.6,0.797
2026-03-28 16:06:07.084,computer,sm_pc,192.168.1.141,172.1,233.5,0.793
2026-03-28 16:07:07.145,computer,sm_pc,192.168.1.141,180.3,234.8,0.824
2026-03-28 16:08:07.212,computer,sm_pc,192.168.1.141,229.3,235.7,1.028
2026-03-28 16:09:07.269,computer,sm_pc,192.168.1.141,181.6,235.0,0.833
2026-03-28 16:10:07.334,computer,sm_pc,192.168.1.141,173.7,236.2,0.817
2026-03-28 16:11:07.399,computer,sm_pc,192.168.1.141,172.3,236.0,0.792
2026-03-28 16:12:07.460,computer,sm_pc,192.168.1.141,179.3,234.3,0.815
2026-03-28 16:13:07.521,computer,sm_pc,192.168.1.141,180.5,234.5,0.823
2026-03-28 16:14:07.600,computer,sm_pc,192.168.1.141,186.8,234.8,0.857
2026-03-28 16:15:07.675,computer,sm_pc,192.168.1.141,176.1,234.3,0.832
2026-03-28 16:16:07.741,computer,sm_pc,192.168.1.141,179.2,232.2,0.829
2026-03-28 16:17:07.800,computer,sm_pc,192.168.1.141,178.6,231.5,0.822
2026-03-28 16:18:07.840,computer,sm_pc,192.168.1.141,175.3,232.0,0.793
2026-03-28 16:19:07.905,computer,sm_pc,192.168.1.141,199.0,232.6,0.887
2026-03-28 16:20:07.973,computer,sm_pc,192.168.1.141,161.4,234.2,0.804
2026-03-28 16:21:08.040,computer,sm_pc,192.168.1.141,185.9,234.6,0.825
2026-03-28 16:22:08.106,computer,sm_pc,192.168.1.141,181.3,233.9,0.829
2026-03-28 16:23:08.158,computer,sm_pc,192.168.1.141,172.8,232.8,0.802
2026-03-28 16:24:08.213,computer,sm_pc,192.168.1.141,186.7,231.5,0.861
2026-03-28 16:25:08.275,computer,sm_pc,192.168.1.141,141.7,231.0,0.674
2026-03-28 16:26:08.328,computer,sm_pc,192.168.1.141,168.8,231.5,0.785
2026-03-28 16:27:08.389,computer,sm_pc,192.168.1.141,168.9,232.1,0.783
2026-03-28 16:28:08.448,computer,sm_pc,192.168.1.141,171.5,234.0,0.788
2026-03-28 16:29:08.518,computer,sm_pc,192.168.1.141,169.3,233.6,0.781
2026-03-28 16:30:08.577,computer,sm_pc,192.168.1.141,159.6,231.6,0.746
2026-03-28 16:31:08.644,computer,sm_pc,192.168.1.141,163.9,232.5,0.765
2026-03-28 16:32:08.700,computer,sm_pc,192.168.1.141,169.2,232.3,0.784
2026-03-28 16:33:08.759,computer,sm_pc,192.168.1.141,163.6,233.5,0.758
2026-03-28 16:34:08.820,computer,sm_pc,192.168.1.141,175.8,232.9,0.81
2026-03-28 16:35:08.869,computer,sm_pc,192.168.1.141,169.9,231.3,0.79
2026-03-28 16:36:08.932,computer,sm_pc,192.168.1.141,188.0,232.2,0.865
2026-03-28 16:37:08.987,computer,sm_pc,192.168.1.141,181.5,232.2,0.837
2026-03-28 16:38:09.050,computer,sm_pc,192.168.1.141,181.3,232.0,0.836
2026-03-28 16:39:09.114,computer,sm_pc,192.168.1.141,171.0,232.2,0.792
2026-03-28 16:40:09.193,computer,sm_pc,192.168.1.141,166.0,231.2,0.791
2026-03-28 16:41:09.261,computer,sm_pc,192.168.1.141,171.3,232.2,0.802
2026-03-28 16:42:09.320,computer,sm_pc,192.168.1.141,171.8,232.2,0.789
2026-03-28 16:43:09.386,computer,sm_pc,192.168.1.141,169.9,231.2,0.766
2026-03-28 16:44:09.449,computer,sm_pc,192.168.1.141,171.5,232.5,0.775
2026-03-28 16:45:09.503,computer,sm_pc,192.168.1.141,178.0,232.7,0.82
2026-03-28 16:46:09.557,computer,sm_pc,192.168.1.141,175.8,232.7,0.817
2026-03-28 16:47:09.635,computer,sm_pc,192.168.1.141,139.0,233.8,0.651
2026-03-28 16:48:09.693,computer,sm_pc,192.168.1.141,173.5,231.6,0.812
2026-03-28 16:49:09.754,computer,sm_pc,192.168.1.141,181.5,233.9,0.838
2026-03-28 16:50:09.813,computer,sm_pc,192.168.1.141,211.0,232.5,0.835
2026-03-28 16:51:09.855,computer,sm_pc,192.168.1.141,194.7,233.2,0.839
2026-03-28 16:52:09.920,computer,sm_pc,192.168.1.141,138.8,233.4,0.642
2026-03-28 16:53:09.988,computer,sm_pc,192.168.1.141,179.1,231.8,0.836
2026-03-28 16:54:10.032,computer,sm_pc,192.168.1.141,182.4,232.7,0.828
2026-03-28 16:55:10.088,computer,sm_pc,192.168.1.141,198.7,232.0,0.837
2026-03-28 16:56:10.141,computer,sm_pc,192.168.1.141,181.2,230.7,0.838
2026-03-28 16:57:10.201,computer,sm_pc,192.168.1.141,205.6,232.2,0.94
2026-03-28 16:58:10.256,computer,sm_pc,192.168.1.141,142.5,231.1,0.673
2026-03-28 16:59:10.328,computer,sm_pc,192.168.1.141,173.5,232.2,0.802
2026-03-28 17:00:10.395,computer,sm_pc,192.168.1.141,184.4,232.5,0.847
2026-03-28 17:01:10.456,computer,sm_pc,192.168.1.141,177.6,230.5,0.825
2026-03-28 17:02:10.526,computer,sm_pc,192.168.1.141,172.9,232.3,0.8
2026-03-28 17:03:10.593,computer,sm_pc,192.168.1.141,182.7,233.4,0.838
2026-03-28 17:04:10.659,computer,sm_pc,192.168.1.141,183.1,231.8,0.844
2026-03-28 17:05:10.723,computer,sm_pc,192.168.1.141,182.7,232.8,0.84
2026-03-28 17:06:10.777,computer,sm_pc,192.168.1.141,180.3,236.0,0.82
2026-03-28 17:07:10.838,computer,sm_pc,192.168.1.141,173.3,236.1,0.791
2026-03-28 17:08:10.906,computer,sm_pc,192.168.1.141,166.1,233.1,0.769
2026-03-28 17:09:10.968,computer,sm_pc,192.168.1.141,168.0,231.2,0.782
2026-03-28 17:10:11.029,computer,sm_pc,192.168.1.141,169.1,230.3,0.789
2026-03-28 17:11:11.091,computer,sm_pc,192.168.1.141,166.8,233.5,0.771
2026-03-28 17:12:11.142,computer,sm_pc,192.168.1.141,168.3,232.9,0.759
2026-03-28 17:13:11.204,computer,sm_pc,192.168.1.141,168.5,232.1,0.783
2026-03-28 17:14:11.271,computer,sm_pc,192.168.1.141,172.9,231.8,0.808
2026-03-28 17:15:11.328,computer,sm_pc,192.168.1.141,168.0,232.9,0.78
2026-03-28 17:16:11.390,computer,sm_pc,192.168.1.141,176.9,230.7,0.813
2026-03-28 17:17:11.456,computer,sm_pc,192.168.1.141,169.5,231.6,0.783
2026-03-28 17:18:11.517,computer,sm_pc,192.168.1.141,170.7,231.8,0.795
2026-03-28 17:19:11.579,computer,sm_pc,192.168.1.141,140.5,231.5,0.82
2026-03-28 17:20:11.653,computer,sm_pc,192.168.1.141,165.1,232.8,0.767
2026-03-28 17:21:11.717,computer,sm_pc,192.168.1.141,172.5,233.0,0.794
2026-03-28 17:22:11.758,computer,sm_pc,192.168.1.141,185.0,232.9,0.85
2026-03-28 17:23:11.805,computer,sm_pc,192.168.1.141,199.3,233.1,0.926
2026-03-28 17:24:11.865,computer,sm_pc,192.168.1.141,171.0,230.8,0.805
2026-03-28 17:25:11.924,computer,sm_pc,192.168.1.141,166.5,232.1,0.785
2026-03-28 17:26:11.966,computer,sm_pc,192.168.1.141,175.2,233.4,0.805
2026-03-28 17:27:12.015,computer,sm_pc,192.168.1.141,178.8,231.8,0.838
2026-03-28 17:28:12.078,computer,sm_pc,192.168.1.141,140.6,233.2,0.663
2026-03-28 17:29:12.143,computer,sm_pc,192.168.1.141,179.4,233.8,0.824
2026-03-28 17:30:12.195,computer,sm_pc,192.168.1.141,179.3,232.2,0.827
2026-03-28 17:31:12.247,computer,sm_pc,192.168.1.141,132.0,232.0,0.632
2026-03-28 17:32:12.305,computer,sm_pc,192.168.1.141,114.5,231.6,0.559
2026-03-28 17:33:12.379,computer,sm_pc,192.168.1.141,115.0,231.7,0.56
2026-03-28 17:34:12.441,computer,sm_pc,192.168.1.141,117.4,231.8,0.57
2026-03-28 17:35:12.510,computer,sm_pc,192.168.1.141,113.1,232.9,0.552
2026-03-28 17:36:12.572,computer,sm_pc,192.168.1.141,115.5,233.7,0.56
2026-03-28 17:37:12.628,computer,sm_pc,192.168.1.141,118.3,233.0,0.573
2026-03-28 17:38:12.684,computer,sm_pc,192.168.1.141,115.5,233.1,0.56
2026-03-28 17:39:12.759,computer,sm_pc,192.168.1.141,113.2,232.4,0.554
2026-03-28 17:40:12.813,computer,sm_pc,192.168.1.141,118.9,229.9,0.58
2026-03-28 17:41:12.873,computer,sm_pc,192.168.1.141,117.8,229.1,0.576
2026-03-28 17:42:12.947,computer,sm_pc,192.168.1.141,114.6,230.6,0.561
2026-03-28 17:43:13.004,computer,sm_pc,192.168.1.141,114.4,230.6,0.56
2026-03-28 17:44:13.073,computer,sm_pc,192.168.1.141,114.1,229.8,0.566
2026-03-28 17:45:13.137,computer,sm_pc,192.168.1.141,113.7,230.2,0.556
2026-03-28 17:46:13.193,computer,sm_pc,192.168.1.141,115.5,228.2,0.561
2026-03-28 17:47:13.267,computer,sm_pc,192.168.1.141,113.0,231.3,0.555
2026-03-28 17:48:13.327,computer,sm_pc,192.168.1.141,117.5,231.6,0.555
2026-03-28 17:49:13.379,computer,sm_pc,192.168.1.141,115.9,233.3,0.563
2026-03-28 17:50:13.443,computer,sm_pc,192.168.1.141,124.1,231.3,0.597
2026-03-28 17:51:13.504,computer,sm_pc,192.168.1.141,127.3,230.6,0.611
2026-03-28 17:52:13.557,computer,sm_pc,192.168.1.141,123.7,231.2,0.604
2026-03-28 17:53:13.622,computer,sm_pc,192.168.1.141,113.8,230.9,0.558
2026-03-28 17:54:13.683,computer,sm_pc,192.168.1.141,115.6,232.0,0.56
2026-03-28 17:55:13.741,computer,sm_pc,192.168.1.141,115.1,230.6,0.557
2026-03-28 17:56:13.792,computer,sm_pc,192.168.1.141,114.2,228.4,0.561
2026-03-28 17:57:13.874,computer,sm_pc,192.168.1.141,116.7,229.6,0.558
2026-03-28 17:58:13.913,computer,sm_pc,192.168.1.141,124.6,228.6,0.6
2026-03-28 17:59:13.976,computer,sm_pc,192.168.1.141,114.0,229.3,0.568
2026-03-28 18:00:14.028,computer,sm_pc,192.168.1.141,118.1,230.1,0.576
2026-03-28 18:01:14.082,computer,sm_pc,192.168.1.141,116.5,227.5,0.574
2026-03-28 18:02:14.136,computer,sm_pc,192.168.1.141,121.9,229.3,0.592
2026-03-28 18:03:14.197,computer,sm_pc,192.168.1.141,146.7,228.7,0.698
2026-03-28 18:04:14.261,computer,sm_pc,192.168.1.141,113.2,228.0,0.557
2026-03-28 18:05:14.334,computer,sm_pc,192.168.1.141,151.3,231.1,0.711
2026-03-28 18:06:14.422,computer,sm_pc,192.168.1.141,150.0,229.3,0.71
2026-03-28 18:07:14.481,computer,sm_pc,192.168.1.141,149.5,230.5,0.706
2026-03-28 18:08:14.539,computer,sm_pc,192.168.1.141,149.0,228.9,0.707
2026-03-28 18:09:14.583,computer,sm_pc,192.168.1.141,145.9,227.4,0.697
2026-03-28 18:10:14.644,computer,sm_pc,192.168.1.141,145.8,229.8,0.692
2026-03-28 18:11:14.707,computer,sm_pc,192.168.1.141,136.5,228.2,0.657
2026-03-28 18:12:14.771,computer,sm_pc,192.168.1.141,141.6,229.6,0.674
2026-03-28 18:13:14.831,computer,sm_pc,192.168.1.141,114.0,230.4,0.559
2026-03-28 18:14:14.888,computer,sm_pc,192.168.1.141,113.2,227.7,0.559
2026-03-28 18:15:14.946,computer,sm_pc,192.168.1.141,113.1,230.0,0.556
2026-03-28 18:16:14.988,computer,sm_pc,192.168.1.141,112.8,229.2,0.556
2026-03-28 18:17:15.056,computer,sm_pc,192.168.1.141,119.6,224.8,0.59
2026-03-28 18:18:15.118,computer,sm_pc,192.168.1.141,112.8,227.1,0.559
2026-03-28 18:19:15.184,computer,sm_pc,192.168.1.141,112.8,227.2,0.562
2026-03-28 18:20:15.253,computer,sm_pc,192.168.1.141,112.8,224.4,0.566
2026-03-28 18:21:15.322,computer,sm_pc,192.168.1.141,112.9,225.4,0.565
2026-03-28 18:22:15.375,computer,sm_pc,192.168.1.141,113.5,224.8,0.563
2026-03-28 18:23:15.437,computer,sm_pc,192.168.1.141,113.6,225.7,0.56
2026-03-28 18:24:15.499,computer,sm_pc,192.168.1.141,113.5,225.6,0.561
2026-03-28 18:25:15.558,computer,sm_pc,192.168.1.141,112.8,223.4,0.565
2026-03-28 18:26:15.624,computer,sm_pc,192.168.1.141,112.9,225.8,0.561
2026-03-28 18:27:15.663,computer,sm_pc,192.168.1.141,112.6,226.6,0.56
2026-03-28 18:28:15.728,computer,sm_pc,192.168.1.141,112.8,226.9,0.558
2026-03-28 18:29:15.794,computer,sm_pc,192.168.1.141,112.6,226.0,0.559
2026-03-28 18:30:15.845,computer,sm_pc,192.168.1.141,112.6,229.5,0.554
2026-03-28 18:31:15.906,computer,sm_pc,192.168.1.141,112.7,228.1,0.558
2026-03-28 18:32:15.967,computer,sm_pc,192.168.1.141,112.7,226.9,0.559
2026-03-28 18:33:16.024,computer,sm_pc,192.168.1.141,117.5,228.2,0.577
2026-03-28 18:34:16.088,computer,sm_pc,192.168.1.141,109.9,228.5,0.544
2026-03-28 18:35:16.143,computer,sm_pc,192.168.1.141,109.0,228.2,0.542
2026-03-28 18:36:16.195,computer,sm_pc,192.168.1.141,109.1,227.4,0.543
2026-03-28 18:37:16.244,computer,sm_pc,192.168.1.141,109.3,228.0,0.544
2026-03-28 18:38:19.294,computer,sm_pc,192.168.1.141,,,
2026-03-28 18:39:19.354,computer,sm_pc,192.168.1.141,109.3,228.6,0.542
2026-03-28 18:40:19.398,computer,sm_pc,192.168.1.141,108.9,228.5,0.542
2026-03-28 18:41:19.447,computer,sm_pc,192.168.1.141,109.1,227.7,0.543
2026-03-28 18:42:19.504,computer,sm_pc,192.168.1.141,109.0,229.2,0.541
2026-03-28 18:43:19.561,computer,sm_pc,192.168.1.141,109.2,227.1,0.545
2026-03-28 18:44:19.604,computer,sm_pc,192.168.1.141,109.2,227.7,0.544
2026-03-28 18:45:19.660,computer,sm_pc,192.168.1.141,120.8,228.9,0.592
2026-03-28 18:46:19.712,computer,sm_pc,192.168.1.141,109.1,227.7,0.551
2026-03-28 18:47:19.766,computer,sm_pc,192.168.1.141,109.1,229.1,0.542
2026-03-28 18:48:19.822,computer,sm_pc,192.168.1.141,113.9,229.4,0.563
2026-03-28 18:49:19.875,computer,sm_pc,192.168.1.141,109.7,227.3,0.543
2026-03-28 18:50:19.926,computer,sm_pc,192.168.1.141,109.1,228.8,0.542
2026-03-28 18:51:19.981,computer,sm_pc,192.168.1.141,109.0,228.3,0.541
2026-03-28 18:52:20.032,computer,sm_pc,192.168.1.141,109.0,228.4,0.542
2026-03-28 18:53:20.083,computer,sm_pc,192.168.1.141,108.8,229.9,0.54
2026-03-28 18:54:20.135,computer,sm_pc,192.168.1.141,109.1,227.2,0.544
2026-03-28 18:55:20.201,computer,sm_pc,192.168.1.141,163.1,226.0,0.775
2026-03-28 18:56:20.263,computer,sm_pc,192.168.1.141,138.2,226.0,0.666
2026-03-28 18:57:20.342,computer,sm_pc,192.168.1.141,143.2,226.6,0.687
2026-03-28 18:58:20.417,computer,sm_pc,192.168.1.141,132.5,226.7,0.64
2026-03-28 18:59:20.482,computer,sm_pc,192.168.1.141,131.4,233.8,0.624
2026-03-28 19:00:20.541,computer,sm_pc,192.168.1.141,131.5,231.2,0.627
2026-03-28 19:01:20.601,computer,sm_pc,192.168.1.141,148.3,231.3,0.699
2026-03-28 19:02:20.662,computer,sm_pc,192.168.1.141,138.3,234.3,0.652
2026-03-28 19:03:20.728,computer,sm_pc,192.168.1.141,135.4,233.8,0.641
2026-03-28 19:04:20.797,computer,sm_pc,192.168.1.141,138.6,231.8,0.657
2026-03-28 19:05:20.853,computer,sm_pc,192.168.1.141,134.6,231.4,0.641
2026-03-28 19:06:20.914,computer,sm_pc,192.168.1.141,135.6,231.5,0.644
2026-03-28 19:07:20.993,computer,sm_pc,192.168.1.141,134.7,230.2,0.645
2026-03-28 19:08:21.072,computer,sm_pc,192.168.1.141,138.4,230.2,0.646
2026-03-28 19:09:21.167,computer,sm_pc,192.168.1.141,137.5,228.4,0.665
2026-03-28 19:10:21.226,computer,sm_pc,192.168.1.141,137.3,229.9,0.642
2026-03-28 19:11:21.284,computer,sm_pc,192.168.1.141,132.7,230.9,0.644
2026-03-28 19:12:21.347,computer,sm_pc,192.168.1.141,133.9,229.0,0.639
2026-03-28 19:13:21.415,computer,sm_pc,192.168.1.141,130.3,229.3,0.644
2026-03-28 19:14:21.481,computer,sm_pc,192.168.1.141,161.6,228.7,0.834
2026-03-28 19:15:21.551,computer,sm_pc,192.168.1.141,127.3,226.2,0.617
2026-03-28 19:16:21.607,computer,sm_pc,192.168.1.141,117.0,227.0,0.605
2026-03-28 19:17:21.666,computer,sm_pc,192.168.1.141,112.5,225.2,0.557
2026-03-28 19:18:21.743,computer,sm_pc,192.168.1.141,141.3,225.8,0.698
2026-03-28 19:19:21.798,computer,sm_pc,192.168.1.141,112.6,226.3,0.56
2026-03-28 19:20:21.871,computer,sm_pc,192.168.1.141,113.8,227.7,0.562
2026-03-28 19:21:21.929,computer,sm_pc,192.168.1.141,113.5,227.2,0.562
2026-03-28 19:22:22.006,computer,sm_pc,192.168.1.141,113.3,228.0,0.56
2026-03-28 19:23:22.079,computer,sm_pc,192.168.1.141,126.1,227.2,0.614
2026-03-28 19:24:22.146,computer,sm_pc,192.168.1.141,128.5,230.3,0.623
2026-03-28 19:25:22.211,computer,sm_pc,192.168.1.141,128.6,229.9,0.621
2026-03-28 19:26:22.277,computer,sm_pc,192.168.1.141,112.6,228.7,0.556
2026-03-28 19:27:22.342,computer,sm_pc,192.168.1.141,112.6,226.3,0.559
2026-03-28 19:28:22.445,computer,sm_pc,192.168.1.141,112.6,227.1,0.558
2026-03-28 19:29:22.495,computer,sm_pc,192.168.1.141,129.1,227.5,0.629
2026-03-28 19:30:22.569,computer,sm_pc,192.168.1.141,113.6,228.1,0.562
2026-03-28 19:31:22.624,computer,sm_pc,192.168.1.141,112.5,231.1,0.552
2026-03-28 19:32:22.679,computer,sm_pc,192.168.1.141,113.4,231.1,0.556
2026-03-28 19:33:22.727,computer,sm_pc,192.168.1.141,113.3,230.3,0.556
2026-03-28 19:34:22.790,computer,sm_pc,192.168.1.141,113.6,232.3,0.554
