cluster,n_cycles,duration_mean,duration_std,max_power_mean,max_power_std,mean_power_mean,mean_power_std,energy_mean_kwh,energy_std_kwh,peak_time_mean
0,27,32.52944854197531,5.319557395479737,2158.0806568287035,41.454740333002654,2011.9699784937545,95.72430403547872,1.0981352628662855,0.2028696721702383,0.14677717299532206
1,6,107.66174208055556,13.720947476720516,2199.40409342448,13.451487335778534,582.4191195416761,36.60775316175724,1.0424707609805817,0.12081279224868348,0.486921179434826
2,77,31.920064994155844,9.707654423022138,1464.1609290977576,705.8429043243066,532.4978303835661,420.5709162017707,0.28995586252459093,0.27325524703027537,0.6715951261353567
