timestamp_sim,event_type,subject,name,x,y,value,extra
2026-02-11 15:01,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 15:01,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 15:01,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 15:01,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 15:01,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 15:01,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 15:01,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 15:01,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 15:01,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 15:02,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 15:02,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 15:02,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 15:02,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 15:02,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 15:02,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 15:02,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 15:02,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 15:02,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 15:02,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 15:02,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 15:02,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 15:02,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 15:02,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 15:18,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 15:18,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 15:18,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 15:18,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 15:18,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 15:18,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 15:18,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 15:18,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 15:18,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 15:18,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 15:18,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 15:18,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 15:18,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 15:18,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 15:33,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 15:33,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 15:33,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 15:33,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 15:33,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 15:33,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 15:33,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 15:33,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 15:33,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 15:33,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 15:33,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 15:33,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 15:33,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 15:33,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 15:48,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 15:48,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 15:48,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 15:48,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 15:48,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 15:48,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 15:48,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 15:48,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 15:48,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 15:48,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 15:48,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 15:48,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 15:48,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 15:48,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 16:03,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 16:03,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 16:03,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 16:03,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 16:03,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 16:03,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 16:03,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 16:03,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 16:03,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 16:03,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 16:03,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 16:03,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 16:03,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 16:03,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 16:03,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 16:03,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 16:03,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 16:03,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 16:03,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 16:18,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 16:18,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 16:18,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 16:18,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 16:18,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 16:18,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 16:18,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 16:18,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 16:18,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 16:18,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 16:18,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 16:18,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 16:18,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 16:18,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 16:34,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 16:34,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 16:34,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 16:34,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 16:34,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 16:34,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 16:34,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 16:34,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 16:34,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 16:34,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 16:34,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 16:34,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 16:34,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 16:34,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 16:49,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 16:49,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 16:49,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 16:49,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 16:49,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 16:49,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 16:49,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 16:49,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 16:49,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 16:49,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 16:49,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 16:49,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 16:49,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 16:49,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:04,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:04,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:04,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:04,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 17:04,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:04,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:04,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:04,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:04,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:04,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:04,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:04,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:04,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 17:04,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:19,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:19,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:19,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:19,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 17:19,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:19,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:19,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:19,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:19,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:19,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:19,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:19,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:19,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 17:19,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:34,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:34,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:34,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:34,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:34,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:34,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:34,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:34,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 17:34,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:34,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:34,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:34,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:34,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:34,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:34,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:34,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:34,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:34,sensor,Weight,w1,521,232,1,per-second-sample
2026-02-11 17:34,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:35,move,user,,534,218,,
2026-02-11 17:35,sensor,PIR,pir_r1,364,91,1,closest_in_fov
2026-02-11 17:35,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:35,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:35,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:35,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:35,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:35,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:35,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:35,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:35,sensor,PIR,pir_r1,364,91,1,per-second-sample
2026-02-11 17:35,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:35,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:35,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:35,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:35,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:35,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:35,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:35,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:35,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:35,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:35,move,user,,538,207,,
2026-02-11 17:35,sensor,PIR,pir_r1,364,91,1,closest_in_fov
2026-02-11 17:35,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:35,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:35,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:35,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:35,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:36,move,user,,547,188,,
2026-02-11 17:36,sensor,PIR,pir_r1,364,91,0,auto-off-prev
2026-02-11 17:36,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:36,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:36,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:36,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:36,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:36,move,user,,570,173,,
2026-02-11 17:36,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:36,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:36,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:36,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:36,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:36,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:36,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:36,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:36,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:36,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:36,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:36,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:36,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:36,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:36,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:36,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:36,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:36,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:36,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:36,move,user,,582,171,,
2026-02-11 17:36,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:36,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:36,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:36,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:36,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:37,move,user,,625,170,,
2026-02-11 17:37,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:37,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:37,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:37,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:37,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:37,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:37,move,user,,661,170,,
2026-02-11 17:37,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2026-02-11 17:37,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:37,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:37,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:37,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:37,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:37,move,user,,680,168,,
2026-02-11 17:37,sensor,PIR,pir_hall,634,95,0,auto-off-prev
2026-02-11 17:37,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:37,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:37,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:37,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:37,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:37,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:37,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:37,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:37,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:37,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:37,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:37,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:37,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:37,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:37,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:37,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:37,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:37,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:37,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:38,move,user,,690,168,,
2026-02-11 17:38,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:38,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:38,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:38,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:38,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:38,move,user,,708,173,,
2026-02-11 17:38,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:38,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:38,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:38,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:38,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:38,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:38,move,user,,729,184,,
2026-02-11 17:38,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:38,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:38,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:38,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:38,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:38,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:38,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:38,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:38,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:38,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:38,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:38,sensor,PIR,pir_b,856,91,1,per-second-sample
2026-02-11 17:38,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:38,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:38,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:38,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:38,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:38,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:38,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:38,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:39,move,user,,739,193,,
2026-02-11 17:39,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:39,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:39,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:39,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:39,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:39,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:39,move,user,,740,205,,
2026-02-11 17:39,sensor,PIR,pir_b,856,91,1,closest_in_fov
2026-02-11 17:39,device,Washing_Machine,wm,737,209,1,user_toggle_at_click
2026-02-11 17:39,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:39,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:39,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:39,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:39,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:39,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:39,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2026-02-11 17:39,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:39,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:39,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:39,sensor,PIR,pir_b,856,91,1,per-second-sample
2026-02-11 17:39,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:39,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:39,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:39,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:39,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:39,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:39,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:39,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:40,move,user,,819,167,,
2026-02-11 17:40,sensor,PIR,pir_b,856,91,0,auto-off-prev
2026-02-11 17:40,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:40,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:40,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:40,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:40,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:40,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2026-02-11 17:40,sensor,Smart Meter,sm_wm,735,187,56.4,device:wm
2026-02-11 17:40,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2026-02-11 17:40,sensor,PIR,pir_r1,364,91,0,per-second-sample
2026-02-11 17:40,sensor,PIR,pir_hall,634,95,0,per-second-sample
2026-02-11 17:40,sensor,PIR,pir_b,856,91,0,per-second-sample
2026-02-11 17:40,sensor,PIR,pir_r2,879,234,0,per-second-sample
2026-02-11 17:40,sensor,PIR,pir_lr,359,604,0,per-second-sample
2026-02-11 17:40,sensor,PIR,pir_k,872,616,0,per-second-sample
2026-02-11 17:40,sensor,Switch,entrance,636,645,1,per-second-sample
2026-02-11 17:40,sensor,Weight,chair1,741,535,0,per-second-sample
2026-02-11 17:40,sensor,Weight,chair2,737,496,0,per-second-sample
2026-02-11 17:40,sensor,Weight,w1,521,232,0,per-second-sample
2026-02-11 17:40,sensor,Weight,w2,837,273,0,per-second-sample
2026-02-11 17:41,move,user,,840,166,,
2026-02-11 17:41,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:41,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:41,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:41,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:41,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:41,move,user,,851,148,,
2026-02-11 17:41,sensor,Weight,chair1,741,535,0,auto_off
2026-02-11 17:41,sensor,Weight,chair2,737,496,0,auto_off
2026-02-11 17:41,sensor,Weight,w1,521,232,0,auto_off
2026-02-11 17:41,sensor,Weight,w2,837,273,0,auto_off
2026-02-11 17:41,sensor,Switch,entrance,636,645,1,sync_with_door:608
2026-02-11 17:42,move,user,,850,112,,
2026-02-11 17:42,sensor,Weight,chair1,741,535,0,auto_off
