cycle_id,start_time,end_time,duration_minutes,max_power,mean_power,energy_kwh,time_of_peak_norm,cluster
58,2018-01-27 19:07:54.749855,2018-01-27 19:37:21.635577,29.448095366666667,781.848999023438,126.21689871783038,0.06142352145324314,0.9954850523529576,2
59,2018-01-28 10:04:56.719381,2018-01-28 10:25:00.091958,20.056209616666667,2144.06982421875,1235.310964939873,0.4145427883852083,0.3764236949267618,3
60,2018-02-02 08:31:12.793800,2018-02-02 08:59:54.673204,28.697990066666666,2147.08349609375,2040.3782841895609,0.9791428112076604,0.0005056407003243764,0
61,2018-02-02 09:47:52.666667,2018-02-02 10:18:23.682252,30.516926416666667,783.763916015625,180.40381834616744,0.09188440272085485,0.9602718367558761,2
62,2018-02-04 17:49:50.762399,2018-02-04 18:21:14.100801,31.38897336666667,2099.86962890625,774.875780809119,0.4091347486382363,0.9871817325529968,3
63,2018-02-07 18:39:04.711231,2018-02-07 19:02:40.726440,23.600253483333333,2184.45532226562,1086.2962806399482,0.42786133346745603,0.0006365420383242677,3
64,2018-02-09 18:04:31.904325,2018-02-09 18:29:31.727626,24.997055016666664,2186.58837890625,966.0025207856028,0.4054488204200714,0.0,3
65,2018-02-15 18:13:01.607682,2018-02-15 18:46:24.644879,33.383953283333334,2162.19677734375,2072.955957356453,1.1565881385219456,0.0010215513481246457,0
66,2018-02-15 19:38:35.607613,2018-02-15 19:59:33.696293,20.968144666666667,775.981262207031,212.45654655518638,0.07451843266992877,0.9462675166783097,2
67,2018-02-24 08:38:14.597213,2018-02-24 09:01:59.831073,23.753897666666667,2185.80395507812,1070.6891328526492,0.4244166013855335,0.9775209075957656,3
68,2018-02-24 16:40:00.714280,2018-02-24 17:25:34.741010,45.56711216666667,2160.47583007812,1260.2481501134414,0.9586815304670306,0.0003935555860608347,3
69,2018-02-24 17:56:41.740218,2018-02-24 18:29:44.937070,33.05328086666667,787.481750488281,143.56717867748975,0.07954407256245113,0.959819283199149,2
70,2018-03-02 17:44:18.639576,2018-03-02 18:13:50.853428,29.536897533333335,2208.53076171875,2095.742232845427,1.0350640515971108,0.0006912233290996791,0
71,2018-03-03 15:41:03.674594,2018-03-03 16:16:57.668275,35.89989468333333,2177.52294921875,2079.352009733312,1.247246852917055,0.14128451608429618,0
72,2018-03-03 16:33:00.668358,2018-03-03 17:00:56.747191,27.93464721666667,807.521606445312,124.29453753139033,0.057874401053159934,0.9952602829755351,2
73,2018-03-17 18:58:23.699633,2018-03-17 19:25:42.916197,27.32027606666667,2201.93701171875,936.0762589702142,0.4262627016083622,0.4378919021142578,3
74,2018-03-18 09:17:43.773703,2018-03-18 09:46:30.696470,28.782046116666667,2205.13232421875,2091.8810222988477,1.0068353084459356,0.37002550660675065,0
75,2018-03-18 10:33:07.812469,2018-03-18 11:04:09.632786,31.030338616666665,772.280944824219,183.4757263459904,0.09519894770517015,0.9593482644103504,2
76,2018-03-28 18:31:04.212208,2018-03-28 18:56:53.164575,25.815872783333337,2146.89184570312,964.913799804625,0.41660830123253856,0.17246887573054506,3
77,2018-03-30 11:02:15.266608,2018-03-30 11:33:21.384086,31.101957966666664,675.23193359375,130.48171134220271,0.06750539458551859,0.9277951861540087,2
78,2018-03-30 12:09:51.240669,2018-03-30 13:54:54.105201,105.04774219999999,2209.72583007812,610.0567522676449,1.064906838166689,0.37412059189402286,1
79,2018-04-06 15:46:11.180627,2018-04-06 16:14:04.216934,27.883938450000002,2187.06225585938,747.2150218468271,0.3489249615642085,0.45365238040052286,3
80,2018-04-08 07:00:01.657174,2018-04-08 07:40:11.318314,40.161019,2169.86450195312,2010.3252552189315,1.346603558676145,0.0006529708857750806,0
81,2018-04-14 05:00:49.455767,2018-04-14 05:22:27.233142,21.629622916666666,2211.61840820312,993.5340478373728,0.36002722641078283,0.036568570537604435,3
82,2018-04-15 10:14:42.129976,2018-04-15 10:51:48.078436,37.099141,2115.96264648438,2013.415745203428,1.2480618620168573,0.20907958384173245,0
83,2018-04-15 11:30:34.079612,2018-04-15 11:59:14.161022,28.6680235,775.547241210938,138.1405190845585,0.06632162267437738,0.9946248982541372,2
84,2018-04-19 17:01:52.262210,2018-04-19 17:32:09.078384,30.280269566666668,2208.47265625,1910.2677198590109,0.9679159828864059,0.00047940328211324855,0
85,2018-04-19 18:18:30.432393,2018-04-19 18:51:44.252088,33.23032825,766.292358398438,151.41796401858878,0.08403827498320261,0.9789910354559518,2
86,2018-05-05 07:01:02.129875,2018-05-05 07:30:42.369251,29.670656266666665,2190.52001953125,1922.4759174646597,0.9529682872813605,0.016299301358990576,0
87,2018-05-05 08:16:25.210129,2018-05-05 08:45:59.190811,29.5663447,770.858276367188,175.31004531663606,0.08629213764407308,0.9561597884960923,2
88,2018-05-19 06:56:03.172329,2018-05-19 07:28:00.618644,31.95743858333333,2195.09057617188,1809.5341518387058,0.9668492559009885,0.20445478528332772,0
89,2018-05-19 08:14:31.173109,2018-05-19 08:57:37.388195,43.10358476666667,773.282470703125,161.93751304877205,0.11956844749320988,0.9736669413196476,2
90,2018-05-26 12:35:36.310808,2018-05-26 13:24:30.174138,48.89772216666667,2211.09594726562,1186.6976665783682,0.9706914422213169,0.08432963295595383,3
91,2018-05-26 13:51:38.352328,2018-05-26 14:23:39.804957,32.024210483333334,759.716247558594,164.04813976270438,0.08746903360483216,0.9589802725014258,2
92,2018-05-26 19:12:08.289750,2018-05-26 19:42:25.081093,30.279855716666667,2211.69702148438,2051.773342694188,1.0391977333501008,0.007605666680529426,0
93,2018-05-27 07:46:41.196813,2018-05-27 09:32:02.200208,105.35005658333333,2191.95849609375,553.8650512368674,0.971563692033702,0.33147459875654595,1
94,2018-05-27 14:15:48.242232,2018-05-27 14:46:04.472332,30.270501666666668,2170.05053710938,2086.055527224522,1.055791221164411,0.11970170438787815,0
95,2018-05-27 15:31:22.625877,2018-05-27 15:59:47.240256,28.41023965,776.477172851562,116.95654577101377,0.05586334546236763,0.9952346166113389,2
96,2018-06-03 11:18:04.161289,2018-06-03 11:42:28.185854,24.400409416666665,2261.3623046875,972.9940958378163,0.3942606394007845,0.0,3
97,2018-06-09 11:14:15.090437,2018-06-09 12:15:15.083534,60.99988495,2243.66870117188,987.532308877412,1.009190701047434,0.9934288421378138,3
98,2018-06-09 12:30:57.212917,2018-06-09 13:01:55.579742,30.97278041666667,753.857849121094,161.17420876777337,0.08370731878098506,0.9676724296631196,2
99,2018-06-27 09:20:57.199125,2018-06-27 10:07:15.454926,46.30426335,2202.53540039062,1243.622349128051,0.9623341617821196,0.8733656207228043,3
100,2018-06-27 10:36:58.158966,2018-06-27 11:06:45.158642,29.783327933333332,756.418640136719,141.44624792080668,0.07057476014185186,0.9955107056305585,2
101,2018-06-28 07:25:24.335371,2018-06-28 07:45:48.091020,20.39592748333333,2155.1494140625,552.9888532018583,0.18998787356876964,0.9688366450914171,3
102,2018-07-13 13:50:31.237364,2018-07-13 15:39:05.081309,108.56406575,2219.19702148438,611.3264157543389,1.1065869694698174,0.10953933520824365,1
103,2018-07-13 20:02:13.114056,2018-07-13 20:32:19.179259,30.101086716666668,2126.529296875,2048.6991741328543,1.030764295939409,0.949104527928417,0
104,2018-07-13 21:18:07.426356,2018-07-13 21:47:57.201379,29.829583716666665,768.506713867188,157.71735503672207,0.07879772985403023,0.954191712356236,2
105,2018-07-18 16:19:06.248656,2018-07-18 17:19:08.105513,60.03094761666667,2197.55932617188,941.4331740149676,0.9493271412196551,0.35511044065257263,3
106,2018-07-18 17:35:48.087963,2018-07-18 18:06:48.093033,31.0000845,763.819763183594,180.5327803906879,0.09314833895674283,0.9608007733962682,2
107,2018-07-21 10:43:10.214959,2018-07-21 11:09:51.167042,26.682534716666666,1021.05810546875,120.24174766873624,0.05362345934074661,0.6823957697368621,2
108,2018-07-23 14:50:05.286667,2018-07-23 16:35:17.150046,105.19772298333334,2199.0556640625,533.9879752828105,0.9393847675171352,0.47712569791729315,1
109,2018-07-28 06:26:26.449381,2018-07-28 07:56:07.123233,89.67789753333334,2181.11108398438,622.0616532728003,0.9298471233811536,0.6947482298943325,1
