cluster,n_cycles,duration_mean,duration_std,max_power_mean,max_power_std,mean_power_mean,mean_power_std,energy_mean_kwh,energy_std_kwh,peak_time_mean
0,27,32.52944854197531,5.319557395479737,2158.0806568287035,41.454740333002654,2011.9699784937545,95.72430403547872,1.0981352628662855,0.2028696721702383,0.14677717299532206
1,6,107.66174208055556,13.720947476720516,2199.40409342448,13.451487335778534,582.4191195416761,36.60775316175724,1.0424707609805817,0.12081279224868348,0.486921179434826
2,39,31.067992014102565,5.734321742522991,773.2745502178486,45.09908954545491,159.37146986531812,27.42311542260188,0.08267562879364952,0.019661235299024322,0.9573024798742663
3,38,32.794560947368424,12.579715380774514,2173.228528474506,42.181754184833366,915.4433056522943,255.32131656278096,0.5026908392484518,0.24740480314462893,0.3783691578243702
