cluster,cycle_id,duration_minutes,max_power,mean_power,energy_kwh
0,71,35.89989468333333,2177.52294921875,2079.352009733312,1.247246852917055
1,78,105.04774219999999,2209.72583007812,610.0567522676449,1.064906838166689
2,41,32.699652900000004,777.104736328125,171.61726869702707,0.09387406649503804
3,10,28.0171806,2137.734375,863.9116375650307,0.4015997882950065
