cluster,n_cycles,duration_mean,duration_std,max_power_mean,max_power_std,mean_power_mean,mean_power_std,energy_mean_kwh,energy_std_kwh,peak_time_mean
0,8,29.0774551,6.246357555063903,2160.2560424804688,51.660451278526544,1901.8169645640498,101.83571850342395,0.9308574659181839,0.2333874917193754,0.12533384057227714
1,19,33.98291946491228,4.26322802514446,2157.1647049753287,37.96597051151282,2058.350194885209,39.233807854684436,1.1685680194760126,0.143500110400033,0.15580594454186728
2,6,107.66174208055556,13.720947476720516,2199.40409342448,13.451487335778534,582.4191195416761,36.60775316175724,1.0424707609805817,0.12081279224868348,0.486921179434826
3,39,31.067992014102565,5.734321742522991,773.2745502178486,45.09908954545491,159.37146986531812,27.42311542260188,0.08267562879364952,0.019661235299024322,0.9573024798742663
4,2,51.95987086666666,8.37708173305903,2143.8076171875,66.02333355742986,267.72930996834816,13.883918592458071,0.24938304499122457,0.0028399711545751406,0.6038838463662511
5,36,31.729821507407408,11.96377390959863,2174.8630235460064,41.28219159503191,951.4274165236246,208.8141781932033,0.5167634944849644,0.24665017944394255,0.3658405640164879
