chosen_k,dominant_cluster,dominant_cluster_n_cycles,cycle_id,start_time,end_time,duration_minutes,max_power,mean_power,energy_kwh,time_of_peak_norm,cluster,distance_to_last_incomplete_day,last_day_duration_minutes,last_day_max_power,last_day_mean_power,last_day_energy_kwh,last_day_time_of_peak_norm
4,2,39,99,2018-06-27 09:20:57.199125,2018-06-27 10:07:15.454926,46.30426335,2202.53540039062,1243.622349128051,0.9623341617821196,0.8733656207228043,3,10.030058066933941,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,54,2018-01-13 12:45:28.604127,2018-01-13 13:31:31.657269,46.0508857,2137.66162109375,959.0384720540142,0.7380742541607939,0.3920274090532692,3,10.048413051112341,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,25,2017-10-21 07:49:20.591105,2017-10-21 08:35:22.773879,46.03637956666667,2097.1220703125,277.54672295451724,0.2473748821294503,0.2770433519212142,3,10.076758721711137,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,68,2018-02-24 16:40:00.714280,2018-02-24 17:25:34.741010,45.56711216666667,2160.47583007812,1260.2481501134414,0.9586815304670306,0.0003935555860608,3,10.096780688715672,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,89,2018-05-19 08:14:31.173109,2018-05-19 08:57:37.388195,43.10358476666667,773.282470703125,161.93751304877205,0.1195684474932098,0.9736669413196476,2,10.17441387856846,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,16,2017-09-07 16:21:59.984224,2017-09-07 17:01:54.997012,39.9168798,2179.59497070312,735.3169683829007,0.4901402374542557,0.0003958905591995,3,10.227581150802814,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,22,2017-10-03 09:33:38.506264,2017-10-03 10:13:16.596278,39.634833566666664,2157.25708007812,2055.234216421766,1.360731616380526,0.7394184970269083,0,10.228443100731212,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,80,2018-04-08 07:00:01.657174,2018-04-08 07:40:11.318314,40.161019,2169.86450195312,2010.3252552189315,1.346603558676145,0.000652970885775,0,10.259782624960229,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,57,2018-01-27 17:52:00.612694,2018-01-27 18:29:53.614248,37.88335923333333,2075.82543945312,1982.479577267756,1.2549183175286756,0.4095492924398221,0,10.274286986139614,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,55,2018-01-19 18:03:21.686900,2018-01-19 18:42:23.755028,39.0344688,2099.20629882812,1998.3054877394504,1.3032289166430906,0.0006023790737583,0,10.283410691374058,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,46,2017-12-17 11:26:59.628761,2017-12-17 12:06:02.656160,39.05045665,2160.02587890625,2067.192964446642,1.3488408478412923,0.0004499607021245,0,10.288481812974545,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,53,2018-01-03 15:01:17.827760,2018-01-03 15:40:05.794407,38.79944411666667,2196.6875,2105.7111673755244,1.3648785630062794,0.0,0,10.297136633264438,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,35,2017-11-16 15:18:19.719933,2017-11-16 15:56:40.824203,38.35173783333333,2146.05297851562,2049.1125189725335,1.3129440279530862,0.0,0,10.30213211094636,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,82,2018-04-15 10:14:42.129976,2018-04-15 10:51:48.078436,37.099141,2115.96264648438,2013.415745203428,1.248061862016857,0.2090795838417324,0,10.307515510924608,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,32,2017-11-10 15:13:23.125391,2017-11-10 15:48:02.719921,34.65990883333333,2134.64721679688,1070.9152680695377,0.6197168803847698,0.2905710829459551,3,10.322720844503948,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,31,2017-11-09 16:19:29.706710,2017-11-09 16:55:38.833114,36.15210673333333,783.751586914062,194.91924235679977,0.117839936021998,0.9509039836716244,2,10.332716143560202,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,7,2017-07-11 15:28:20.318490,2017-07-11 16:04:24.336198,36.066961799999994,752.402465820312,179.51382330281075,0.1078848425871883,0.9520757289648256,2,10.337590378449772,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,71,2018-03-03 15:41:03.674594,2018-03-03 16:16:57.668275,35.89989468333333,2177.52294921875,2079.352009733312,1.247246852917055,0.1412845160842961,0,10.34426646697316,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,45,2017-12-06 16:20:16.716952,2017-12-06 16:55:29.039827,35.205381249999995,769.481750488281,164.58364314686628,0.0964854827869007,0.9669054515795528,2,10.357464655085836,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,4,2017-06-29 14:52:16.846150,2017-06-29 15:27:18.967470,35.035355333333335,756.702026367188,185.1290979779675,0.1086060656047411,0.949209438159639,2,10.360828073754512,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,9,2017-07-31 15:53:17.343004,2017-07-31 16:28:21.349332,35.06677213333333,754.8818359375,149.34530046351196,0.0871343262075592,0.9953005723672388,2,10.362668175424806,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,19,2017-09-23 16:28:21.886746,2017-09-23 17:03:18.913508,34.950446033333336,762.172302246094,180.8145377183639,0.1061764796311468,0.9496014742520152,2,10.362693248777491,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,39,2017-11-25 12:42:38.278109,2017-11-25 13:17:36.289658,34.96685915,761.351928710938,160.5136347665292,0.0938396119728066,0.9623268770531308,2,10.363685342079398,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,33,2017-11-11 07:18:47.930320,2017-11-11 07:54:21.729860,35.563325666666664,2180.705078125,2084.883865752708,1.2391317700734903,0.0015092440192936,0,10.36535554695238,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,62,2018-02-04 17:49:50.762399,2018-02-04 18:21:14.100801,31.38897336666667,2099.86962890625,774.875780809119,0.4091347486382363,0.9871817325529968,3,10.380051404037246,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,13,2017-08-20 08:15:25.758829,2017-08-20 08:49:20.747762,33.916482216666665,760.338317871094,169.54152286011333,0.0957166841849188,0.9587918452484966,2,10.387527978287684,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,27,2017-10-25 21:56:25.655841,2017-10-25 22:29:59.644105,33.566471066666665,755.162475585938,204.55689055153513,0.1148543252288404,0.9481020623420094,2,10.393835536807897,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,44,2017-12-06 15:09:41.644915,2017-12-06 15:43:57.562937,34.265300366666665,2196.50463867188,2088.5079001540953,1.1959408467649284,0.0004548446490831,0,10.394219350668857,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,85,2018-04-19 18:18:30.432393,2018-04-19 18:51:44.252088,33.23032825,766.292358398438,151.41796401858878,0.0840382749832026,0.9789910354559518,2,10.404181828894139,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,69,2018-02-24 17:56:41.740218,2018-02-24 18:29:44.937070,33.05328086666667,787.481750488281,143.56717867748975,0.0795440725624511,0.959819283199149,2,10.407376275940408,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,88,2018-05-19 06:56:03.172329,2018-05-19 07:28:00.618644,31.95743858333333,2195.09057617188,1809.5341518387056,0.9668492559009884,0.2044547852833277,0,10.410924447122724,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,65,2018-02-15 18:13:01.607682,2018-02-15 18:46:24.644879,33.383953283333334,2162.19677734375,2072.955957356453,1.1565881385219456,0.0010215513481246,0,10.41255842980504,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,41,2017-11-25 18:51:04.136356,2017-11-25 19:23:46.115530,32.699652900000004,777.104736328125,171.61726869702707,0.093874066495038,0.9619154121674292,2,10.414529376867243,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,23,2017-10-03 10:50:56.519300,2017-10-03 11:22:56.972377,32.007551283333335,762.091552734375,181.27886909230944,0.0968070702631675,0.9652078282248572,2,10.430941183301849,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,91,2018-05-26 13:51:38.352328,2018-05-26 14:23:39.804957,32.024210483333334,759.716247558594,164.04813976270438,0.0874690336048321,0.9589802725014258,2,10.431683277530752,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,11,2017-08-19 06:17:49.760408,2017-08-19 06:49:57.822424,32.13436693333333,2127.53002929688,2028.687214822972,1.0894257580173343,0.015565052591338,0,10.436114556183842,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,103,2018-07-13 20:02:13.114056,2018-07-13 20:32:19.179259,30.101086716666668,2126.529296875,2048.6991741328543,1.030764295939409,0.949104527928417,0,10.4370253553061,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,5,2017-07-09 14:56:53.549218,2017-07-09 15:27:21.569908,30.4670115,2201.07592773438,1498.60320866636,1.1237440607241815,0.0002434576793626,3,10.452459609698378,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,75,2018-03-18 10:33:07.812469,2018-03-18 11:04:09.632786,31.030338616666665,772.280944824219,183.4757263459904,0.0951989477051701,0.9593482644103504,2,10.45280699111414,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,106,2018-07-18 17:35:48.087963,2018-07-18 18:06:48.093033,31.0000845,763.819763183594,180.5327803906879,0.0931483389567428,0.9608007733962682,2,10.454221610818799,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,98,2018-06-09 12:30:57.212917,2018-06-09 13:01:55.579742,30.97278041666667,753.857849121094,161.17420876777337,0.083707318780985,0.9676724296631196,2,10.456510328039828,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,6,2017-07-09 16:12:46.138936,2017-07-09 16:43:40.175886,30.900615833333333,753.426147460938,151.3151954771685,0.0777137503070307,0.9666943665114917,2,10.458822942797804,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,77,2018-03-30 11:02:15.266608,2018-03-30 11:33:21.384086,31.101957966666664,675.23193359375,130.48171134220271,0.0675053945855185,0.9277951861540088,2,10.460209791349511,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,61,2018-02-02 09:47:52.666667,2018-02-02 10:18:23.682252,30.516926416666667,783.763916015625,180.40381834616744,0.0918844027208548,0.960271836755876,2,10.464200987549734,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,94,2018-05-27 14:15:48.242232,2018-05-27 14:46:04.472332,30.270501666666668,2170.05053710938,2086.055527224522,1.055791221164411,0.1197017043878781,0,10.471665319809823,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,84,2018-04-19 17:01:52.262210,2018-04-19 17:32:09.078384,30.280269566666668,2208.47265625,1910.2677198590109,0.967915982886406,0.0004794032821132,0,10.472864304383291,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,37,2017-11-18 07:15:45.803698,2017-11-18 07:43:33.005432,27.786695566666666,2221.89599609375,1074.1295465906917,0.4988642110323358,0.4819979269850802,3,10.474101630307514,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,79,2018-04-06 15:46:11.180627,2018-04-06 16:14:04.216934,27.88393845,2187.06225585938,747.2150218468271,0.3489249615642085,0.4536523804005228,3,10.476287930409448,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,18,2017-09-09 12:37:36.917649,2017-09-09 13:07:39.838661,30.048683533333335,782.964416503906,152.29796268971654,0.076595462896157,0.940273660693782,2,10.476589469258476,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,92,2018-05-26 19:12:08.289750,2018-05-26 19:42:25.081093,30.279855716666667,2211.69702148438,2051.773342694188,1.0391977333501008,0.0076056666805294,0,10.480027569649778,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,34,2017-11-11 08:34:05.894256,2017-11-11 09:03:59.901546,29.9001215,782.336486816406,144.8394746064192,0.0721529867250289,0.9550185963005542,2,10.480529501955264,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,104,2018-07-13 21:18:07.426356,2018-07-13 21:47:57.201379,29.829583716666665,768.506713867188,157.71735503672207,0.0787977298540302,0.954191712356236,2,10.482236483761566,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,10,2017-08-12 06:57:21.775938,2017-08-12 07:25:22.806774,28.0171806,2137.734375,863.9116375650307,0.4015997882950065,0.2473781926606046,3,10.484662765020794,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,100,2018-06-27 10:36:58.158966,2018-06-27 11:06:45.158642,29.783327933333332,756.418640136719,141.44624792080668,0.0705747601418518,0.9955107056305584,2,10.48512348044884,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,86,2018-05-05 07:01:02.129875,2018-05-05 07:30:42.369251,29.670656266666665,2190.52001953125,1922.4759174646597,0.9529682872813604,0.0162993013589905,0,10.485816240767715,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,74,2018-03-18 09:17:43.773703,2018-03-18 09:46:30.696470,28.782046116666667,2205.13232421875,2091.8810222988477,1.0068353084459356,0.3700255066067506,0,10.48692124739251,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,38,2017-11-25 11:27:37.073845,2017-11-25 11:57:48.291609,30.186962733333335,2204.30004882812,2119.4031088803704,1.0698256331228877,0.0007400134046483,0,10.486989625256921,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,87,2018-05-05 08:16:25.210129,2018-05-05 08:45:59.190811,29.5663447,770.858276367188,175.31004531663606,0.086292137644073,0.9561597884960924,2,10.487276190400287,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,73,2018-03-17 18:58:23.699633,2018-03-17 19:25:42.916197,27.32027606666667,2201.93701171875,936.0762589702142,0.4262627016083622,0.4378919021142578,3,10.488100115578206,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,58,2018-01-27 19:07:54.749855,2018-01-27 19:37:21.635577,29.448095366666667,781.848999023438,126.21689871783038,0.0614235214532431,0.9954850523529576,2,10.492271771088506,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,40,2017-11-25 17:34:24.182886,2017-11-25 18:03:10.074353,28.764857783333333,2121.01611328125,1941.632115505614,0.9336181880234646,0.1261298063302067,0,10.497315667852344,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,70,2018-03-02 17:44:18.639576,2018-03-02 18:13:50.853428,29.536897533333335,2208.53076171875,2095.742232845427,1.0350640515971108,0.0006912233290996,0,10.500161742267004,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,3,2017-06-24 11:34:47.895317,2017-06-24 12:03:03.871629,28.266271866666667,2188.98510742188,791.990874393781,0.3738412807190864,0.0005689978214951,3,10.501385167664198,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,17,2017-09-08 15:21:26.832962,2017-09-08 15:50:24.897727,28.967746083333335,755.367431640625,129.43241439957217,0.0626205562978766,0.99428691535166,2,10.50471006249012,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,83,2018-04-15 11:30:34.079612,2018-04-15 11:59:14.161022,28.6680235,775.547241210938,138.1405190845585,0.0663216226743773,0.9946248982541372,2,10.509926536985303,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,60,2018-02-02 08:31:12.793800,2018-02-02 08:59:54.673204,28.697990066666662,2147.08349609375,2040.3782841895609,0.9791428112076604,0.0005056407003243,0,10.515974002505981,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,12,2017-08-19 07:33:24.681254,2017-08-19 08:01:49.745446,28.417736533333333,766.35986328125,136.4894298777116,0.0646467602716847,0.9947236405322054,2,10.516377524131727,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,95,2018-05-27 15:31:22.625877,2018-05-27 15:59:47.240256,28.41023965,776.477172851562,116.95654577101377,0.0558633454623676,0.9952346166113388,2,10.516979633932834,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,72,2018-03-03 16:33:00.668358,2018-03-03 17:00:56.747191,27.93464721666667,807.521606445312,124.29453753139032,0.0578744010531599,0.9952602829755351,2,10.52576745705233,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,24,2017-10-07 09:45:07.604409,2017-10-07 10:09:56.562479,24.815967833333332,2164.07202148438,684.8463016887533,0.2840083987265044,0.979227063343631,3,10.538034022746222,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,76,2018-03-28 18:31:04.212208,2018-03-28 18:56:53.164575,25.815872783333337,2146.89184570312,964.913799804625,0.4166083012325385,0.172468875730545,3,10.5418104830688,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,107,2018-07-21 10:43:10.214959,2018-07-21 11:09:51.167042,26.682534716666662,1021.05810546875,120.24174766873624,0.0536234593407466,0.6823957697368621,2,10.546681021793475,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,29,2017-11-04 15:00:32.834241,2017-11-04 15:27:32.816413,26.999702866666667,2129.02563476562,2000.655728000746,0.9034315309022634,0.0006094081618785,0,10.55277999588795,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,67,2018-02-24 08:38:14.597213,2018-02-24 09:01:59.831073,23.753897666666667,2185.80395507812,1070.6891328526492,0.4244166013855335,0.9775209075957656,3,10.559407956142868,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,8,2017-07-18 15:21:20.808668,2017-07-18 15:45:09.840926,23.8172043,2238.7119140625,985.9215899919895,0.3932107637708515,0.4777036709565496,3,10.569279238736497,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,64,2018-02-09 18:04:31.904325,2018-02-09 18:29:31.727626,24.997055016666664,2186.58837890625,966.0025207856028,0.4054488204200714,0.0,3,10.577012472536465,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,28,2017-10-28 08:27:02.878946,2017-10-28 08:51:05.634974,24.0459338,2157.97998046875,583.1433077154477,0.2355896799145713,0.2422646559402449,3,10.584366690975044,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,96,2018-06-03 11:18:04.161289,2018-06-03 11:42:28.185854,24.400409416666665,2261.3623046875,972.9940958378164,0.3942606394007845,0.0,3,10.591543065883934,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,30,2017-11-04 18:56:46.884476,2017-11-04 19:18:38.009763,21.852088116666668,2138.47973632812,753.7501687859491,0.2783178809707059,0.8455287037059394,3,10.60754409677369,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,50,2017-12-29 09:24:15.092108,2017-12-29 09:45:58.039504,21.715789933333333,2180.923828125,1215.384112171021,0.4379434029960218,0.9762756850788784,3,10.60893274897709,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,42,2017-12-02 12:29:50.721148,2017-12-02 12:53:27.636751,23.61526005,2119.884765625,935.712366833314,0.3759076331085498,0.0,3,10.609918611720008,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,63,2018-02-07 18:39:04.711231,2018-02-07 19:02:40.726440,23.600253483333333,2184.45532226562,1086.2962806399482,0.427861333467456,0.0006365420383242,3,10.610037604245166,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,49,2017-12-28 18:44:56.665409,2017-12-28 19:06:57.644614,22.016320083333333,2079.74365234375,1076.4646894439134,0.3979756744104638,0.4068776764989467,3,10.616046476405737,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,56,2018-01-27 12:26:19.626029,2018-01-27 12:49:30.703181,23.1846192,2142.13134765625,1047.2977582414226,0.4059571928732385,0.0,3,10.620026425749732,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,26,2017-10-25 16:06:07.773408,2017-10-25 16:28:50.769939,22.71660885,2146.40283203125,748.6589849042751,0.2837862262982963,0.0,3,10.63379612293635,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,101,2018-06-28 07:25:24.335371,2018-06-28 07:45:48.091020,20.39592748333333,2155.1494140625,552.9888532018583,0.1899878735687696,0.9688366450914172,3,10.645794248945979,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,52,2017-12-30 10:31:11.668190,2017-12-30 10:52:04.923542,20.887589199999997,2112.93994140625,1791.1728516669282,0.6266820566831425,0.6076186254568111,0,10.646423490647091,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,1,2017-06-15 08:30:54.994598,2017-06-15 08:53:31.060365,22.601096116666668,755.100402832031,211.0601221047639,0.0799605211039682,0.9199145285230677,2,10.647934739493937,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,81,2018-04-14 05:00:49.455767,2018-04-14 05:22:27.233142,21.629622916666666,2211.61840820312,993.5340478373728,0.3600272264107828,0.0365685705376044,3,10.653632083026245,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,59,2018-01-28 10:04:56.719381,2018-01-28 10:25:00.091958,20.056209616666667,2144.06982421875,1235.310964939873,0.4145427883852083,0.3764236949267618,3,10.665477062945522,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,51,2017-12-29 10:50:22.049938,2017-12-29 11:11:44.108819,21.367648016666667,759.390380859375,123.91310500833302,0.0441814471259849,0.9564940076381364,2,10.68007756465643,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
4,2,39,48,2017-12-21 02:49:52.638176,2017-12-21 03:10:26.826762,20.569809766666665,2157.92749023438,1032.7365891646405,0.3541989391784486,0.0,3,10.68254837516837,480.20160165,2181.11108398438,520.0492440979214,0.946339908390924,0.934606696801022
